SampleID,ConeAir_puff_01_mL,ConeAir_puff_02_mL,ConeAir_puff_03_mL,ConeAir_puff_04_mL,ConeAir_puff_05_mL,ConeAir_puff_06_mL,ConeAir_puff_07_mL,ConeAir_puff_08_mL,ConeAir_puff_09_mL,ConeAir_puff_10_mL,PaperAir_puff_01_mL,PaperAir_puff_02_mL,PaperAir_puff_03_mL,PaperAir_puff_04_mL,PaperAir_puff_05_mL,PaperAir_puff_06_mL,PaperAir_puff_07_mL,PaperAir_puff_08_mL,PaperAir_puff_09_mL,PaperAir_puff_10_mL,VentAir_puff_01_mL,VentAir_puff_02_mL,VentAir_puff_03_mL,VentAir_puff_04_mL,VentAir_puff_05_mL,VentAir_puff_06_mL,VentAir_puff_07_mL,VentAir_puff_08_mL,VentAir_puff_09_mL,VentAir_puff_10_mL,Circumference_cm,FilterBeforeVent_cm,FilterAfterVent_cm,TobaccoRodResistance_Pa_cm,FilterResistance_Pa_cm,NumPuffs,Tar_mg_per_cigarette,CO_mg_per_cigarette,Phenol_ug_per_cigarette
TRAIN-358,24.1930196519034,25.0966141262766,26.0090721853648,26.9261735043505,27.8430470929473,28.754159971264,29.653328596085,30.5337589389529,0.941643620264416,0,6.86414654912864,5.99360865102239,5.12959313748191,4.27576381878243,3.43633819811781,2.61610233337671,1.82040768815638,1.05514500851499,0.00980071658465815,0,4.06527629854071,3.99390773935765,3.91595142644869,3.8309458131796,3.7384367146412,3.63798840456511,3.52919649606564,3.41170228886921,0.0985562401644799,0,2.45,0.6499999999999999,1.85,51.9664964473225,289.55468,8.03,11.5316787033,10.615,
TRAIN-359,22.8598051454941,24.0032324807576,25.1716574797397,26.3582656358715,27.5546124015212,28.7505150621597,29.9340169582484,12.1256677713353,0,0,8.01449709108504,6.88958088709295,5.76469019034466,4.64570878943996,3.53990734486959,2.45605332053936,1.40446507882684,0.154823514652239,0,0,4.29856747731322,4.22010050341622,4.13193560863647,4.03309458898643,3.92258460868133,3.7994285981788,3.66270403764597,1.36951985984093,0,0,2.45,0.6499999999999999,1.85,62.0108617809361,298.314,7.39,10.891065778558,10.575,
TRAIN-360,25.3653244243581,26.2251668072866,27.083081349363,27.9339741414988,28.7721904342408,29.5915519701001,30.3854226662332,28.4993274484664,0,0,5.27257245036359,4.47939615575685,3.70271879241455,2.94700438495529,2.21719362677057,1.51867619700602,0.857240028948842,0.2186801840731,0,0,4.43252499623859,4.34068679487769,4.24111298961858,4.13338906546323,4.01713508662948,3.89201962254008,3.75777450430348,3.30700182655579,0,0,2.45,0.6499999999999999,1.85,36.1484915955789,292.034,7.915,12.5189500851139,12.68,
TRAIN-361,22.2734594236713,23.3966057552755,24.5465118320153,25.7169861343157,26.900287238108,28.087002637455,29.2659890566256,28.7510619815272,0,0,7.7934000483676,6.7031459782391,5.61213925279368,4.52590152289758,3.45128605644455,2.39659578067641,1.37165337956336,0.366469331049869,0,0,5.09988681973526,5.00921362981479,4.90728166173504,4.7929292192041,4.66496595774696,4.5222052443713,4.36350623351588,3.95749480737932,0,0,2.45,0.6499999999999999,1.85,59.9407663009166,289.55468,7.945,11.9148558340147,12.415,
TRAIN-362,21.5746295302039,22.7633549806457,23.9887048263048,25.24459007652,26.5230440160229,27.8140078390001,29.1051797293581,12.4566081365931,0,0,8.56827331923383,7.39365975407078,6.21159777704932,5.02746789126612,3.84825741433581,2.68276411582055,1.54175282388164,0.179591643510723,0,0,5.06231795527399,4.97770371790224,4.8815969960778,4.77264877253335,4.64944594936208,4.51054571056836,4.35452359879458,1.71381469477982,0,0,2.45,0.6499999999999999,1.85,70.0916839721124,298.314,7.41,11.0273675804396,11.57,
TRAIN-363,21.5949930551211,22.7866647664699,24.0149276381993,25.2735987008485,26.5545931306498,27.8477085330891,29.1404746093935,8.82125270688246,0,0,8.59911393602157,7.41967707465487,6.23280926131675,5.04394910595953,3.86015977632302,2.69033403259215,1.54535079213925,0.127062297752425,0,0,5.01274572233478,4.92943674692669,4.83479662566271,4.72749617535222,4.60614460930871,4.46932423502003,4.31563889535411,1.2016952316037,0,0,2.45,0.6499999999999999,1.85,67.7776099090319,298.314,7.29,10.5631025203629,10.52,
TRAIN-364,23.7060445709158,24.6349788743485,25.572292477085,26.5130183124937,27.4514233093267,28.3810067800862,29.2945318496875,17.9595382406303,0,0,5.75892051806698,4.91522025730226,4.08265665735521,3.26583380754826,2.47002255945382,1.70116599793038,0.965857989228042,0.161416557030927,0,0,5.62282962831984,5.50655309758588,5.37901666741871,5.23939858480965,5.08689132128092,4.92072232912059,4.74017765572144,2.70405328546358,0,0,2.45,0.6499999999999999,1.85,43.6442142064633,292.034,7.595,12.0575550440831,11.745,
TRAIN-365,22.3416173179723,23.3759015128095,24.4308844930265,25.5013275427853,26.5808498135127,27.6618598821137,28.735530323563,24.8761806017774,0,0,6.78632410573058,5.82286365404344,4.86323942394311,3.91241629886944,2.97636406368886,2.06212422541799,1.17784216703273,0.277846157811361,0,0,5.99865201585663,5.88365680981287,5.7555681004169,5.61315667094607,5.45516745241735,5.28034781066125,5.08748295833574,4.07099045231128,0,0,2.45,0.6499999999999999,1.85,54.2178787206761,289.55468,7.835,11.5792639957016,11.265,
TRAIN-366,20.9270129258345,22.0782341828027,23.2670889141335,24.4884606333657,25.7355685716269,26.99975725033,28.2703333783109,10.0417246945517,0,0,8.13394483552106,7.02122243240603,5.90120303800335,4.77876194907809,3.66023816770187,2.5536304560127,1.46875992193903,0.141905049766492,0,0,6.1285317298107,6.02494059053345,5.90734722071975,5.77408065986314,5.62337073785193,5.45338059473703,5.2622543597899,1.71638134735848,0,0,2.45,0.6499999999999999,1.85,67.8586689407844,298.314,7.34,10.7180582209014,10.83,
TRAIN-367,22.8108015016514,23.6498980887938,24.4971559803329,25.3488999402456,26.2009153119256,27.0484429787426,27.8861933713768,11.9139794704924,0,0,4.85090052305705,4.13588996408963,3.43209349001201,2.74320700516811,2.07341109073048,1.42737647891612,0.810253679754002,0.0944718671641629,0,0,7.40254717712084,7.25566093762173,7.09551306787688,6.92117815943621,6.73173493793389,6.52628352263631,6.30396500339524,2.51655275852922,0,0,2.45,0.6499999999999999,1.85,38.3600794295397,292.034,7.415,10.9977531848645,10.265,
TRAIN-368,21.0998017868332,22.1038854034646,23.1328665300895,24.182568946348,25.2477821498385,26.32217221835,27.3982224074027,6.54746047735288,0,0,6.46325064640076,5.55388945316176,4.64623470815695,3.74465287220935,2.85445660559422,1.9819891638596,1.13468438725973,0.0738504673738672,0,0,7.55681857427819,7.4203861829027,7.26810177523599,7.09838037872765,6.90957034436034,6.69998002169807,6.46791295143046,1.4286935984977,0,0,2.45,0.6499999999999999,1.85,54.5100291351079,289.55468,7.23,10.5494758801435,10.54,
TRAIN-369,20.1390209251963,21.19670217664,22.2883263603426,23.4099897313692,24.5565438219436,25.721440580289,26.8966040746696,10.3867699783518,0,0,7.10910729781761,6.13066184025924,5.14805133349982,4.16550294972556,3.18839166852621,2.22338656774207,1.27857601270731,0.134514484486317,0,0,7.90129105241711,7.77052912259659,7.62303442296318,7.45689614952478,7.27008247633711,7.06046799090495,6.82587385046572,2.42872499317434,0,0,2.45,0.6499999999999999,1.85,61.0087587809135,298.314,7.37,9.64524189276132,10.135,
TRAIN-370,20.1494171981889,21.3929050930446,22.6824420874763,24.0113319888998,25.370443369576,26.7478883491434,23.3469016370086,0,0,0,7.16748373660087,6.01748652119757,4.86224830279281,3.7089317455662,2.56694583823705,1.44825320238846,0.305108164608418,0,0,0,7.83475036743828,7.68160772766637,7.50529713048463,7.30271842894347,7.07055814799751,6.80535992288435,5.39801185804235,0,0,0,2.45,0.6499999999999999,1.85,62.6889832857444,298.314,6.83,9.75298655470232,9.43,
TRAIN-371,23.9621382370066,24.5712637140001,25.1775620585375,25.7788091881603,26.3726133114913,26.9564267992196,27.5275636998393,3.7912350142196,0,0,3.03507441019098,2.56526076727652,2.11005422720047,1.67162193485633,1.25227405900449,0.854452868931052,0.480717321539646,0.0180525815088647,0,0,8.02728261822886,7.87908927521289,7.72160042137677,7.55445497807762,7.37731570256713,7.18987572385227,6.99186526414972,0.91571283585712,0,0,2.45,0.6499999999999999,1.85,22.6557324836806,322.643,7.135,10.4380991192156,9.475,
TRAIN-372,21.6220222452684,22.3807403001243,23.1490777807475,23.924507049339,24.7041095792539,25.4845606886246,26.2621230863082,27.032651899313,4.72457437022392,0,5.22769388707491,4.56342942553016,3.90525285054892,3.25569162051828,2.61762055999354,1.99427513350407,1.38925712014198,0.806530441218279,0.0425688234144422,0,8.22766276535346,8.10891450046841,7.98008883890385,7.84050694018678,7.6894876363817,7.52635828191447,7.35046758099427,7.16120027703872,1.18285887952368,0,2.45,0.6499999999999999,1.85,32.9822191974954,323.923,8.17,10.7755101239515,10.22,
TRAIN-373,21.3376615898967,22.2066594222202,23.0888742004144,23.980504403155,24.8770654750417,25.7733610880691,26.6634759422993,24.2359016173338,0,0,5.22892205870343,4.47187740839616,3.72267114515304,2.98515035456132,2.26377305236744,1.56363317516376,0.890466921158886,0.220558275788709,0,0,8.51171465250031,8.37217059616478,8.21886691311944,8.05072563196897,7.86666423100397,7.66561861322904,7.44657075834488,6.34355092126026,0,0,2.45,0.6499999999999999,1.85,33.2530590796569,323.923,7.88,10.4388200648486,9.48,
TRAIN-374,19.2223994404507,20.2764461234469,21.3678773321245,22.4930961283815,23.6472022176705,24.8238039104243,26.0148505103867,20.6799870393865,0,0,7.23279666022635,6.24819805112056,5.25651693897284,4.26169498253978,3.268871675158,2.28455956009944,1.31680314383996,0.285228423550293,0,0,8.70462611462976,8.58028529132805,8.43942911289535,8.28008308428241,8.1001355082058,7.8973660539269,7.66948966607942,5.63480565778719,0,0,2.45,0.6499999999999999,1.85,50.8190911268086,322.87,7.76,9.9364223283433,8.95,
TRAIN-375,24.9301531984178,25.6982965963204,26.4619099201484,27.2167439834889,27.9581540361211,28.6811338323727,29.3803684148023,21.0352150130653,0,0,4.54336640748029,3.85208750949737,3.17783490404304,2.52434056094513,1.89566770851774,1.29618336447068,0.73051547132413,0.142445331825711,0,0,5.57952670499527,5.4835959496092,5.38040501507395,5.26964166368519,5.15103207685785,5.02435230410715,4.88944017899442,3.32234501846567,0,0,2.45,0.6499999999999999,1.85,24.5563537335723,322.643,7.7,11.8262100436309,10.9525,
TRAIN-376,22.0520285744415,23.0760895336843,24.1194403527598,25.1765132025648,26.2405486383247,27.3035291964629,28.3561599115998,22.9225730421883,0,0,6.82856521030398,5.85919129127355,4.89352237134378,3.936614845919,2.994551287174,2.07450431269197,1.18476232234029,0.261067154005774,0,0,6.24872204099697,6.14891113849413,6.03779212440829,5.91434381828495,5.77754170738973,5.62638827030476,5.45995069429836,4.11637621172926,0,0,2.45,0.6499999999999999,1.85,42.0370541033151,323.923,7.78,11.0989624701087,11.42125,
TRAIN-377,20.0822399628036,21.258781259532,22.479210549661,23.7385420505412,25.0298936509487,26.3442002981532,27.6699686167346,19.1354583277738,0,0,8.63179798748226,7.46959241823144,6.29475155130113,5.11183372594463,3.92703184532075,2.74843872726072,1.58628368143202,0.299047023815327,0,0,6.50474797361485,6.4157387406186,6.31397054349308,6.19781489616196,6.06553479918674,5.91531986476141,5.74533978517494,3.66552032764795,0,0,2.45,0.6499999999999999,1.85,56.7059032999209,322.87,7.66,10.5797020106403,10.55875,
TRAIN-378,19.9924455328357,21.1864631297598,22.4267745342311,23.7084089202823,25.0244075345244,26.3655079763558,27.7198688191622,19.188103874279,0,0,8.85060483368709,7.66400712183497,6.46307626978897,5.25231134608811,4.03791838989082,2.82810251342384,1.63333308835416,0.307916319278595,0,0,6.38758940851495,6.30159810543517,6.20302784965425,6.09023117692468,5.96144384626792,5.8148198045742,5.64848552004149,3.60400698612764,0,0,2.45,0.6499999999999999,1.85,57.4597683126677,322.87,7.66,11.3211119556673,10.91,
TRAIN-379,22.3223905679646,23.0941926485946,23.8697890966115,24.6455622111517,25.4174309647138,26.1808556886118,26.9308594069791,16.5972414066775,0,0,4.45206972198477,3.78947868905831,3.13918300042284,2.5046201206979,1.88962529661477,1.29842626186512,0.735623665665993,0.123692751008555,0,0,8.28063500664683,8.1517833123663,8.01215492731937,7.86112252325541,7.69808770053043,7.5224977864843,7.33386460298356,4.27907081154266,0,0,2.45,0.6499999999999999,1.85,26.7277459453216,322.643,7.6,11.2724989406703,10.025,
TRAIN-380,21.835171082195,22.6962814429886,23.5672456729826,24.4438903357419,25.3213621100933,26.1941123186957,27.0559057618971,27.6208619628299,0,0,5.23016260914209,4.46737138514927,3.71394525990448,2.973879938793,2.2517627124602,1.55278559851578,0.882737696408182,0.245491389897109,0,0,8.01172322048422,7.88617515913428,7.74864508231712,7.59827146414657,7.43420890153905,7.25565088159416,7.06185645813096,6.78365845712082,0,0,2.45,0.6499999999999999,1.85,32.3374084541622,323.923,7.99,10.6563803617134,11.46,
TRAIN-381,18.947024205272,20.0281011265581,21.1501253144613,22.3094090505099,23.5008049110332,24.7174759970504,25.9506859334348,18.4889537676311,0,0,7.6314082218208,6.60199498394971,5.56252854932241,4.51689596214346,3.47030163524489,2.42947988807121,1.40289256427026,0.272602690871667,0,0,8.60081187143118,8.4878236529973,8.35921983085656,8.21305120626964,8.04722562890573,7.85953845559098,7.64772065072372,5.03846511733448,0,0,2.45,0.6499999999999999,1.85,54.0078530143191,322.87,7.68,9.97578123617854,10.36625,
TRAIN-382,17.7989653182613,18.8249314578301,19.8928390226015,21.0000657202463,22.1427619335132,23.3156347323402,24.5117367128333,7.97390718126828,0,0,7.13349334658941,6.17740088645744,5.21079002154064,4.23692258708028,3.26022350249347,2.28648435472196,1.3230637307572,0.117510145306669,0,0,10.2318016199472,10.1058043934631,9.96234095122676,9.79917651883243,9.61388435057619,9.40386784468564,9.16639988003557,2.75859179210741,0,0,2.45,0.6499999999999999,1.85,53.8831403605084,322.87,7.31,9.71411163495178,9.8875,
TRAIN-383,23.0382110430145,23.6507344632661,24.2598243239812,24.8629513148665,25.4573852377362,26.0402095780102,26.6083415384144,3.53061302428074,0,0,3.21207281360266,2.71745644416189,2.23735974877417,1.77413681847938,1.3303067023388,0.908539939918408,0.51163919158954,0.0185267865486595,0,0,8.77790781497954,8.64979957662167,8.51344725784193,8.36855378481877,8.2148543321522,8.05212454636893,7.88018870025303,1.00086071007142,0,0,2.45,0.6499999999999999,1.85,18.6542528628754,322.643,7.13,9.93073606078205,9.49,
TRAIN-384,21.7573778856326,22.6154214518316,23.478221197392,24.3405659429388,25.1964993112054,26.0393353285435,22.8324537690449,0,0,0,4.12177724975325,3.405992960163,2.70705251546766,2.03002919906499,1.38063961932622,0.765225965903117,0.162100702430005,0,0,0,9.16902819531592,9.00717810409895,8.82991628262656,8.6362311992408,8.42516816189698,8.19586469896941,6.75545160793104,0,0,0,2.45,0.6499999999999999,1.85,25.5083150159754,322.643,6.85,10.8226296847207,10.06375,
TRAIN-385,18.9687850636773,19.9121183766502,20.8832000338957,21.8787170232039,22.8943949561211,23.9248872693217,24.9636822597068,2.08024335360951,0,0,6.11059655922399,5.26273120902796,4.41355011378862,3.5667506288326,2.72692234256261,1.89964794870611,1.09158811257259,0.0248430386562798,0,0,10.0363616677557,9.90078703458171,9.74904067574952,9.57943674114522,9.39020535674315,9.17952000074345,8.9455357851512,0.694915175131917,0,0,2.45,0.6499999999999999,1.85,42.8835574105921,323.923,7.08,10.4187816953619,9.32375,
TRAIN-386,20.4930113322611,21.5517347081851,22.646217013708,23.7732558402042,24.9285228493918,26.1064020785874,27.2998409692413,28.5002315378533,0.89092032149392,0,8.95109905127335,7.89919745750682,6.83639550720602,5.76562750807805,4.69079657195393,3.61692401186987,2.55029133933651,1.49856042077037,0.0141255889752599,0,5.78739070238971,5.71041113913193,5.62368708755269,5.52610115370209,5.41645993134139,5.29350836831165,5.15595188103698,5.00248745061799,0.144955331175418,0,2.45,0.6499999999999999,1.85,57.0664317496476,262.896,8.03,12.3938883993568,12.49,
TRAIN-387,16.8327909730129,17.9568104396889,19.1414609276885,20.3856196897577,21.6866943110226,23.0402461007546,24.4395802420426,1.55251983337576,0,0,8.46193379751367,7.37086973766167,6.25686119228858,5.12197505781404,3.96969606913603,2.80529278278405,1.63621955867832,0.0283518109574142,0,0,9.94407134032733,9.83081611153508,9.69920159462668,9.54634769218729,9.36900680399831,9.16356109390714,8.92604252344582,0.519131088962406,0,0,2.45,0.6499999999999999,1.85,67.5787425235338,264.881,7.06,9.7843437391397,9.29125,
TRAIN-388,15.5836666034907,16.997118135108,18.5153609618977,20.1362367780954,21.8530302774053,23.6528760496314,4.84785231331584,0,0,0,9.50544690024858,8.08100772319649,6.61447329114573,5.10951051269659,3.5739876040659,2.0214775137584,0.0898558507353185,0,0,0,10.2512922270175,10.1319142449912,9.98611394547908,9.8082556505861,9.59175816362502,9.32912431075861,1.71230058661352,0,0,0,1.7,1.25,1.75,156.908893866465,457.5,6.19,8.04916177049295,5.476,
TRAIN-389,13.8224715907244,15.3311056375231,16.9892100194615,18.8025755841625,20.7721735215187,22.8913586198556,5.5312943367806,0,0,0,11.5205593527413,9.89217422587545,8.1892648481321,6.40738747374305,4.54620155579225,2.61208690174236,0.136753142853654,0,0,0,10.1924520246601,10.1119469227814,10.0094972206368,9.87907277992958,9.71314571165729,9.5025061627346,2.03197021051196,0,0,0,1.7,1.25,1.75,170.878236638348,457.5,6.22,7.82958501517029,5.255,
TRAIN-390,13.2635169988212,14.8096664010418,16.5242143758424,18.4170743273727,20.493548590032,22.7510037688913,2.26568630941583,0,0,0,12.4173181964621,10.700729430055,8.89599993417758,6.99423562658216,4.99013442848803,2.88504412811887,0.0622163499996833,0,0,0,9.95445990620291,9.88952693872141,9.80539500611767,9.69625941480637,9.55467200474414,9.37125005555221,0.822106287305154,0,0,0,1.7,1.25,1.75,170.374201098328,457.5,6.09,7.54358248267683,4.899,
TRAIN-391,13.9995637746641,15.5012798711256,17.1481177189236,18.9449764111579,20.8919290205426,22.9815581868787,11.338000350742,0,0,0,11.3175696742501,9.70870009065889,8.02861631303059,6.27387549256112,4.44521790117005,2.55007112376168,0.272613640210619,0,0,0,10.1959356682099,10.1107649630301,10.0028441855864,9.86606810645295,9.69286351412474,9.47402647944678,4.13942031965757,0,0,0,1.7,1.25,1.75,175.63165853936,457.5,6.45,7.76511784906952,5.105,
TRAIN-392,13.8395709237031,15.3398060684309,16.9874181524257,18.7879572522842,20.7422369007346,22.8436240931086,2.50745419207132,0,0,0,11.3887702317089,9.77579645384234,8.08989775992562,6.32699911384011,4.48711009427796,2.57687239988993,0.0612913032709628,0,0,0,10.2950950461891,10.2118990788979,10.1062159656853,9.97192269021754,9.80139072799251,9.58530362925505,0.931262335168919,0,0,0,1.7,1.25,1.75,175.040101964112,457.5,6.1,7.58725692103233,5.62,
TRAIN-393,14.1859668812898,15.9800133982381,17.9730548773604,20.1686146581983,22.5581460018871,25.1141244944424,0,0,0,0,10.9588604672656,9.06511379652664,7.0756551452677,4.98911259055208,2.81482811870415,0.579414039799321,0,0,0,0,10.3332170487475,10.2229939699653,10.0777175983152,9.88635343506289,9.63494895085605,9.30653137266603,0,0,0,0,1.7,1.25,1.75,162.549779603818,457.5,6,7.64841061625783,4.784,
TRAIN-394,14.2098248137054,15.6903791574998,17.3076919645147,19.0650201970302,20.9607492561999,22.9859345998693,1.75848762327715,0,0,0,10.9358250749448,9.36630348531053,7.73126294674773,6.02885383881315,4.26150475795351,2.43823308095066,0.0404294479938954,0,0,0,10.329914981909,10.2399019778554,10.1266619713845,9.98422114658467,9.80525962388372,9.58100040882232,0.651087790049092,0,0,0,1.7,1.25,1.75,161.723775503593,457.5,6.07,8.37810905565975,5.504,
